 17898-1        Tebo-ICT,  license #WeiChuang(CD)

 Parts List              1202/1202  Selected Parts             23-January-2018 15:05
                                                           INCH units

Part             X         Y     Rot  Grid  T/B  'Device', 'Outline'

C154          0.6554    3.2382   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C155          1.0254    3.1542  180.0  A1   (T)  'C0201H13', 'C0201H13'
C156          0.9854    3.1542  180.0  A1   (T)  'C0201H13', 'C0201H13'
C157          0.9154    2.7132    0.0  A1   (T)  'C0201H13', 'C0201H13'
C158          1.1004    3.0831  270.0  A1   (T)  'C0201H13', 'C0201H13'
C159          0.8404    3.0982  270.0  A1   (T)  'C0201H13', 'C0201H13'
C160          0.8744    3.1031  180.0  A1   (T)  'C0201H13', 'C0201H13'
C161          7.7214    2.0132    0.0  A1   (T)  'C402H22', 'C402H22'
C162          7.6834    2.0132    0.0  A1   (T)  'C402H22', 'C402H22'
C184          2.4094    3.0332  180.0  A1   (T)  'C603H40', 'C603H40'
C190          4.3764    1.3052    0.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C192          4.4454    1.3001    0.0  A1   (T)  'C0201H14', 'C0201H14'
C195          4.4154    1.3001  180.0  A1   (T)  'C0201H13', 'C0201H13'
C196          1.1940    1.8280    0.0  A1   (T)  'C603H40', 'C603H40'
C197          7.6620    1.9150  180.0  A1   (T)  'C603H40', 'C603H40'
C198          5.7004    3.3432    0.0  A1   (T)  'C402H22', 'C402H22'
C199          7.6674    1.6482  270.0  A1   (T)  'C402H22', 'C402H22'
C200          0.8754    1.9531    0.0  A1   (T)  'C402H22', 'C402H22'
C201          0.9154    1.9531    0.0  A1   (T)  'C402H22', 'C402H22'
C202          0.7904    2.0682  180.0  A1   (T)  'CT3528H79', 'CT3528H79'
C203          7.4504    1.6102  180.0  A1   (T)  'C402H22', 'C402H22'
C204          0.7054    2.6831   90.0  A1   (T)  'C0201H13', 'C0201H13'
C205          0.7054    2.6532   90.0  A1   (T)  'C0201H13', 'C0201H13'
C206          0.6954    2.9331   90.0  A1   (T)  'C0201H13', 'C0201H13'
C207          0.6954    2.9632   90.0  A1   (T)  'C0201H13', 'C0201H13'
C208          4.6532    1.8835  270.0  A1   (T)  'C402H22', 'C402H22'
C209          4.0452    1.6015    0.0  A1   (T)  'C402H22', 'C402H22'
C210          4.6542    1.6105  270.0  A1   (T)  'C402H22', 'C402H22'
C211          4.0442    1.7065  180.0  A1   (T)  'C402H22', 'C402H22'
C212          4.6784    1.5535  270.0  A1   (T)  'C402H22', 'C402H22'
C213          4.2386    2.0009   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C214          4.0432    1.7985    0.0  A1   (T)  'C402H22', 'C402H22'
C215          4.0432    2.0175  180.0  A1   (T)  'C402H22', 'C402H22'
C216          4.0432    1.9235  180.0  A1   (T)  'C402H22', 'C402H22'
C217          4.6532    2.0395  270.0  A1   (T)  'C402H22', 'C402H22'
C218          4.6542    1.8375   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C219          4.6629    1.6945   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C220          4.2764    1.4632    0.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C221          3.5422    1.5125    0.0  A1   (T)  'C402H22', 'C402H22'
C222          3.2422    1.6045    0.0  A1   (T)  'C402H22', 'C402H22'
C223          3.2432    1.8135    0.0  A1   (T)  'C402H22', 'C402H22'
C224          3.4628    1.7639   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C225          3.1752    1.7793  180.0  A1   (T)  'C402H22', 'C402H22'
C226          4.5624    1.7147    0.0  A1   (B)  'C402H22_B', 'C402H22_B'
C227          3.6382    1.5135    0.0  A1   (T)  'C402H22', 'C402H22'
C228          3.8932    1.7148  180.0  A1   (T)  'C402H22', 'C402H22'
C229          3.8522    1.8765  270.0  A1   (T)  'C402H22', 'C402H22'
C230          3.2422    1.7285  180.0  A1   (T)  'C402H22', 'C402H22'
C231          3.1802    1.6645  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C232          3.8372    2.1145  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C233          3.4282    1.5125  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C234          6.1592    2.3715  270.0  A1   (T)  'C402H22', 'C402H22'
C235          6.1602    2.3265  270.0  A1   (T)  'C402H22', 'C402H22'
C236          5.9972    2.5005   90.0  A1   (T)  'C402H22', 'C402H22'
C237          6.1522    1.9348  180.0  A1   (T)  'C402H22', 'C402H22'
C238          5.5352    2.1195   90.0  A1   (T)  'C402H22', 'C402H22'
C239          5.5352    1.9405   90.0  A1   (T)  'C402H22', 'C402H22'
C240          5.7142    2.4975   90.0  A1   (T)  'C402H22', 'C402H22'
C241          5.5342    2.2425   90.0  A1   (T)  'C402H22', 'C402H22'
C242          5.8804    2.4995  270.0  A1   (T)  'C402H22', 'C402H22'
C243          6.1592    2.2805  270.0  A1   (T)  'C402H22', 'C402H22'
C244          5.5302    2.3775  270.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C245          5.5237    1.9927  270.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C246          6.1602    2.1455   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C247          4.8002    1.7955    0.0  A1   (T)  'C402H22', 'C402H22'
C248          4.9684    1.4782   90.0  A1   (T)  'C402H22', 'C402H22'
C249          5.2844    1.4782   90.0  A1   (T)  'C402H22', 'C402H22'
C250          5.7457    1.9669   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C251          4.8002    1.9085    0.0  A1   (T)  'C402H22', 'C402H22'
C252          4.8002    1.7005  180.0  A1   (T)  'C402H22', 'C402H22'
C253          5.4102    2.1195  270.0  A1   (T)  'C402H22', 'C402H22'
C254          5.0763    1.7468  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C255          5.4102    1.8695  270.0  A1   (T)  'C402H22', 'C402H22'
C256          4.8012    2.0225    0.0  A1   (T)  'C402H22', 'C402H22'
C257          5.1040    1.4850  270.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C258          5.4199    1.7225   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C259          4.8005    1.5692  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C267          6.3704    4.0182  180.0  A1   (T)  'C402H22', 'C402H22'
C269          6.5604    4.1281  270.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C270          2.8154    2.3582  180.0  A1   (T)  'C805H58', 'C805H58'
C273          1.6104    1.3782   90.0  A1   (T)  'C402H22', 'C402H22'
C274          5.5834    3.3182  180.0  A1   (T)  'C603H40', 'C603H40'
C275          5.5314    3.3182  180.0  A1   (T)  'C603H40', 'C603H40'
C277          0.7150    3.0580   90.0  A1   (T)  'C402H22', 'C402H22'
C278          0.5750    3.0570   90.0  A1   (T)  'C402H22', 'C402H22'
C279          2.2154    2.6481  270.0  A1   (T)  'C402H22', 'C402H22'
C280          6.4804    3.0082  180.0  A1   (T)  'C402H22', 'C402H22'
C281          6.3404    2.9131   90.0  A1   (T)  'C0201H13', 'C0201H13'
C288          0.7414    2.5212  180.0  A1   (T)  'C603H40', 'C603H40'
C289          7.5300    1.5020  270.0  A1   (T)  'C603H40', 'C603H40'
C291          2.0134    1.2031  270.0  A1   (T)  'C603H36', 'C603H36'
C293          2.4304    1.1882   90.0  A1   (T)  'C402H22', 'C402H22'
C294          2.0170    1.3950  270.0  A1   (T)  'C603H40', 'C603H40'
C295          2.4054    1.1531   90.0  A1   (T)  'C0201H14', 'C0201H14'
C296          1.5014    1.5681    0.0  A1   (T)  'C805H58', 'C805H58'
C297          1.3670    1.7340  270.0  A1   (T)  'C805H58', 'C805H58'
C298          1.6954    1.5632    0.0  A1   (T)  'C402H22', 'C402H22'
C299          2.1354    1.4431   90.0  A1   (T)  'C402H22', 'C402H22'
C300          2.2854    1.4431  270.0  A1   (T)  'C402H22', 'C402H22'
C301          2.7704    1.7450   90.0  A1   (T)  'C402H22', 'C402H22'
C302          2.7754    1.8100   90.0  A1   (T)  'C805H58', 'C805H58'
C303          2.4304    1.2282   90.0  A1   (T)  'C402H22', 'C402H22'
C304          2.4304    1.4031  180.0  A1   (T)  'C402H22', 'C402H22'
C305          2.4654    1.3682    0.0  A1   (T)  'C0201H13', 'C0201H13'
C306          2.4304    1.3332    0.0  A1   (T)  'C402H22', 'C402H22'
C307          1.1030    2.5270   90.0  A1   (T)  'CT3528H79', 'CT3528H79'
C308          7.7654    1.2981  270.0  A1   (T)  'CT3528H79', 'CT3528H79'
C309          5.6254    1.5632    0.0  A1   (T)  'C402H22', 'C402H22'
C310          1.9854    3.5332   90.0  A1   (T)  'C402H22', 'C402H22'
C311          0.5640    3.3420    0.0  A1   (T)  'C402-TO0D2H26', 'C402-TO0D2H26'
C314          0.8287    1.1002    0.0  A1   (T)  'C402H22', 'C402H22'
C315          5.8234    1.5581  270.0  A1   (T)  'C0201H13', 'C0201H13'
C316          2.6554    2.3582  180.0  A1   (T)  'C805H58', 'C805H58'
C320          0.8424    1.3301   90.0  A1   (T)  'C402H22', 'C402H22'
C325          0.9144    1.3532    0.0  A1   (T)  'C402H22', 'C402H22'
C330          2.2274    2.8731  270.0  A1   (T)  'C402H22', 'C402H22'
C331          2.6434    2.9882  180.0  A1   (T)  'C402H22', 'C402H22'
C332          2.5304    2.4781    0.0  A1   (T)  'C402H22', 'C402H22'
C333          2.8604    1.4382   90.0  A1   (T)  'C805H58', 'C805H58'
C334          2.8154    1.3382   90.0  A1   (T)  'C402H22', 'C402H22'
C335          2.3804    2.5162  270.0  A1   (T)  'C0201H13', 'C0201H13'
C336          2.4194    2.4380    0.0  A1   (T)  'C402H22', 'C402H22'
C337          2.7264    2.6692   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C338          2.2354    2.7561  270.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C339          2.4834    2.4621    0.0  A1   (T)  'C603H40', 'C603H40'
C340          2.3650    2.4750  270.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C341          2.7230    1.2250    0.0  A1   (T)  'C603H40', 'C603H40'
C342          2.6454    3.0431  270.0  A1   (T)  'C0201H13', 'C0201H13'
C343          1.1254    1.2382  270.0  A1   (T)  'C402H22', 'C402H22'
C344          2.7854    2.7050    0.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C345          2.6430    3.0720  270.0  A1   (T)  'C0201H13', 'C0201H13'
C346          2.2274    3.0421   90.0  A1   (T)  'C0201H13', 'C0201H13'
C347          2.7020    2.8000  180.0  A1   (T)  'C603H40', 'C603H40'
C348          2.8854    3.1332   90.0  A1   (T)  'C805H58', 'C805H58'
C349          2.8604    1.5182   90.0  A1   (T)  'C805H58', 'C805H58'
C350          2.2274    2.8382   90.0  A1   (T)  'C402H22', 'C402H22'
C351          2.7254    2.5932   90.0  A1   (T)  'C402H22', 'C402H22'
C352          1.8194    2.7452    0.0  A1   (T)  'C805H58', 'C805H58'
C353          2.7354    2.3582  180.0  A1   (T)  'C805H58', 'C805H58'
C354          1.7154    2.8842   90.0  A1   (T)  'C402H22', 'C402H22'
C355          2.2404    3.1732    0.0  A1   (T)  'C805H58', 'C805H58'
C356          1.7254    2.6831    0.0  A1   (T)  'C805H58', 'C805H58'
C357          1.0804    1.3081    0.0  A1   (T)  'C402H22', 'C402H22'
C358          1.9034    3.0172  180.0  A1   (T)  'C805H58', 'C805H58'
C359          3.2604    2.8882   90.0  A1   (T)  'C805H54', 'C805H54'
C360          5.3004    2.9381   90.0  A1   (B)  'C402H22_B', 'C402H22_B'
C361          1.4754    2.7832  270.0  A1   (T)  'C402H22', 'C402H22'
C362          1.6194    2.9181  180.0  A1   (T)  'C402H22', 'C402H22'
C363          0.8354    1.4202  180.0  A1   (T)  'C402H22', 'C402H22'
C364          1.7444    3.1282   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C365          2.4054    1.2732  180.0  A1   (T)  'C0201H13', 'C0201H13'
C366          1.6054    2.8432  180.0  A1   (T)  'C402H22', 'C402H22'
C367          2.3290    2.2620    0.0  A1   (T)  'C805H58', 'C805H58'
C368          3.0054    2.9632  270.0  A1   (T)  'C805H54', 'C805H54'
C369          1.9874    3.2761  270.0  A1   (T)  'C805H54', 'C805H54'
C370          3.0054    3.0482  270.0  A1   (T)  'C805H54', 'C805H54'
C371          1.9874    3.1982  270.0  A1   (T)  'C805H54', 'C805H54'
C372          1.6554    2.8112    0.0  A1   (T)  'C0201H13', 'C0201H13'
C373          3.2604    2.8032   90.0  A1   (T)  'C805H54', 'C805H54'
C374          3.2604    3.0581   90.0  A1   (T)  'C805H54', 'C805H54'
C375          2.0054    3.3512  270.0  A1   (T)  'C805H54', 'C805H54'
C376          3.0154    3.1332  270.0  A1   (T)  'C805H54', 'C805H54'
C377          3.2604    2.9732   90.0  A1   (T)  'C805H54', 'C805H54'
C378          6.5204    3.0882  180.0  A1   (T)  'C402H22', 'C402H22'
C379          1.7454    1.9932   90.0  A1   (T)  'C805H58', 'C805H58'
C380          0.8354    1.4922  180.0  A1   (T)  'C402H22', 'C402H22'
C381          0.8304    1.0332    0.0  A1   (T)  'C402H22', 'C402H22'
C382          6.9054    2.5932  180.0  A1   (T)  'C402H22', 'C402H22'
C386          6.7220    2.8630    0.0  A1   (T)  'C402H22', 'C402H22'
C387          6.7104    2.9962   90.0  A1   (T)  'C402H22', 'C402H22'
C388          7.0404    2.9682    0.0  A1   (T)  'C402H22', 'C402H22'
C389          7.0404    2.7382  180.0  A1   (T)  'C402H22', 'C402H22'
C392          2.4654    3.0332  180.0  A1   (T)  'C603H40', 'C603H40'
C393          2.6310    3.1750    0.0  A1   (T)  'C805H58', 'C805H58'
C394          1.7454    1.9131   90.0  A1   (T)  'C805H58', 'C805H58'
C395          1.3760    2.9480    0.0  A1   (T)  'C603H40', 'C603H40'
C396          2.2524    2.1462  180.0  A1   (T)  'C805H58', 'C805H58'
C397          2.3324    2.1462  180.0  A1   (T)  'C805H58', 'C805H58'
C398          3.8532    1.8315   90.0  A1   (T)  'C402H22', 'C402H22'
C399          4.6552    1.7905   90.0  A1   (T)  'C402H22', 'C402H22'
C400          3.3504    1.5232   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C401          4.6532    1.9745   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C402          4.0362    2.1408  180.0  A1   (T)  'C402H22', 'C402H22'
C403          3.8512    1.9645   90.0  A1   (T)  'C402H22', 'C402H22'
C404          5.9645    1.6999  270.0  A1   (T)  'C402H22', 'C402H22'
C405          5.6954    1.6882  270.0  A1   (T)  'C402H22', 'C402H22'
C406          5.4822    1.8885    0.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C407          6.1592    2.0465   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C408          5.4132    1.6245   90.0  A1   (T)  'C402H22', 'C402H22'
C409          5.4112    1.7795   90.0  A1   (T)  'C402H22', 'C402H22'
C410          1.4110    1.5690    0.0  A1   (T)  'C805H58', 'C805H58'
C411          2.7744    1.2252    0.0  A1   (T)  'C603H40', 'C603H40'
C412          3.2604    3.1382   90.0  A1   (T)  'C805H54', 'C805H54'
C413          3.2604    2.7182   90.0  A1   (T)  'C805H54', 'C805H54'
C415          0.8304    1.1882  180.0  A1   (T)  'C402H22', 'C402H22'
C416          7.4404    1.5032   90.0  A1   (T)  'C402H22', 'C402H22'
C417          7.4410    1.5420   90.0  A1   (T)  'C402H22', 'C402H22'
C418          4.8714    3.8182  180.0  A1   (T)  'C0201H13', 'C0201H13'
C419          4.8304    3.8182  180.0  A1   (T)  'C0201H13', 'C0201H13'
C421          1.5654    3.3482    0.0  A1   (T)  'C402H22', 'C402H22'
C422          0.9404    3.2250  180.0  A1   (T)  'C402H22', 'C402H22'
C423          1.3304    3.3450  180.0  A1   (T)  'C402H22', 'C402H22'
C424          7.8604    1.9650   90.0  A1   (T)  'C402H22', 'C402H22'
C425          7.7504    1.9250    0.0  A1   (T)  'C402H22', 'C402H22'
C426          7.8760    1.5180    0.0  A1   (T)  'C0201H13', 'C0201H13'
C429          1.8104    3.4932    0.0  A1   (T)  'C603H36', 'C603H36'
C430          0.9004    2.3632  270.0  A1   (T)  'C402H22', 'C402H22'
C431          7.5614    1.3200    0.0  A1   (T)  'C402H22', 'C402H22'
C432          1.7834    1.5412    0.0  A1   (T)  'C603H36', 'C603H36'
C433          7.7720    2.2120   90.0  A1   (T)  'C603H40', 'C603H40'
C434          7.5160    2.2520  180.0  A1   (T)  'C805H58', 'C805H58'
C435          3.0154    3.2182  270.0  A1   (T)  'C805H54', 'C805H54'
C436          3.2604    3.2182   90.0  A1   (T)  'C805H54', 'C805H54'
C437          1.7204    1.7382  180.0  A1   (T)  'C402H22', 'C402H22'
C438          1.7354    1.5632    0.0  A1   (T)  'C402H22', 'C402H22'
C439          6.7044    3.0732  180.0  A1   (T)  'C0201H13', 'C0201H13'
C440          1.9494    1.2832  270.0  A1   (T)  'C603H32', 'C603H32'
C441          1.9454    1.3332  270.0  A1   (T)  'C603H32', 'C603H32'
C442          6.4104    1.4231    0.0  A1   (T)  'C0201H14', 'C0201H14'
C443          6.2904    1.5632  270.0  A1   (T)  'C402H22', 'C402H22'
C444          7.5730    3.9150  270.0  A1   (B)  'C402H22_B', 'C402H22_B'
C445          6.6914    1.8292   90.0  A1   (T)  'C402H22', 'C402H22'
C446          0.6920    3.3300   90.0  A1   (T)  'C603H36', 'C603H36'
C447          5.8057    3.7702  270.0  A1   (T)  'C402H22', 'C402H22'
C448          1.3260    2.9480    0.0  A1   (T)  'C603H40', 'C603H40'
C449          3.6204    3.5932  270.0  A1   (T)  'C402H22', 'C402H22'
C500          1.9404    1.1442    0.0  A1   (T)  'C0201H13', 'C0201H13'
C669          5.7154    3.7582   90.0  A1   (T)  'C0201H13', 'C0201H13'
C673          3.1724    3.4882  270.0  A1   (T)  'C0201H13', 'C0201H13'
C674          7.3204    2.5932    0.0  A1   (T)  'C0201H13', 'C0201H13'
C675          3.5354    3.6481  180.0  A1   (T)  'C0201H13', 'C0201H13'
C676          2.0560    1.9620  270.0  A1   (T)  'C0201H13', 'C0201H13'
C2501         2.5620    3.5220    0.0  A1   (T)  'C0201H13', 'C0201H13'
C2502         2.6080    3.3700  180.0  A1   (T)  'C0201H13', 'C0201H13'
C2503         7.3990    3.9160   90.0  A1   (B)  'C0201H13_B', 'C0201H13_B'
C2504         7.4400    3.9120  180.0  A1   (B)  'C0201H13_B', 'C0201H13_B'
C3561         1.4574    2.6841    0.0  A1   (T)  'C805H58', 'C805H58'
C3562         1.3554    2.6881    0.0  A1   (T)  'C805H58', 'C805H58'
C3661         1.5204    2.8432  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
C3663         1.2654    3.1182   90.0  A1   (T)  'C0201H13', 'C0201H13'
C3664         1.2654    3.1481   90.0  A1   (T)  'C0201H13', 'C0201H13'
C3665         7.7804    2.7150   90.0  A1   (T)  'C402H22', 'C402H22'
C3666         7.7804    2.4900   90.0  A1   (T)  'C402H22', 'C402H22'
C3674         7.7720    2.2630   90.0  A1   (T)  'C603H40', 'C603H40'
C3675         7.7890    2.1700   90.0  A1   (T)  'C402H22', 'C402H22'
PC55          1.0154    3.4400  180.0  A1   (T)  'C402H22', 'C402H22'
PC57          1.2054    3.4450  180.0  A1   (T)  'C402H22', 'C402H22'
PC59          0.9654    3.4900    0.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
PC60          1.0204    3.5800  180.0  A1   (T)  'C402H22', 'C402H22'
PC61          1.2104    3.5650  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
PC62          1.1554    3.5800  180.0  A1   (T)  'C402H22', 'C402H22'
PC67          1.0854    3.3450    0.0  A1   (T)  'C402H22', 'C402H22'
PC69          1.0204    3.3450    0.0  A1   (T)  'C402H22', 'C402H22'
PC70          1.1200    3.3450    0.0  A1   (T)  'C402H22', 'C402H22'
PC73          1.0654    3.5800  180.0  A1   (T)  'C402H22', 'C402H22'
PC74          1.1104    3.5800  180.0  A1   (T)  'C402H22', 'C402H22'
PC75          7.3454    3.7100  180.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
PC76          7.3504    3.5350   90.0  A1   (T)  'C402H22', 'C402H22'
PC77          7.1704    3.6900   90.0  A1   (T)  'C402H22', 'C402H22'
PC78          7.2404    3.6900  270.0  A1   (T)  'C402H22', 'C402H22'
PC79          7.3504    3.5800   90.0  A1   (T)  'C402H22', 'C402H22'
PC80          7.0854    3.5450  270.0  A1   (T)  'C402H22', 'C402H22'
PC81          7.0854    3.6400  270.0  A1   (T)  'C402H22', 'C402H22'
PC82          7.3504    3.4750   90.0  A1   (T)  'C402-TO0D2H28', 'C402-TO0D2H28'
PC83          7.1784    3.4930   90.0  A1   (T)  'C402H22', 'C402H22'
PC84          7.0854    3.5950  270.0  A1   (T)  'C402H22', 'C402H22'
PC85          7.3504    3.6250   90.0  A1   (T)  'C402H22', 'C402H22'
PC191         2.9545    2.2038    0.0  A1   (T)  'C603H40', 'C603H40'
PC192         2.8460    2.1990    0.0  A1   (T)  'C603H35', 'C603H35'
PC195         2.5250    2.2070    0.0  A1   (T)  'C805H58', 'C805H58'
PC197         2.9015    2.2028    0.0  A1   (T)  'C603H40', 'C603H40'
FB1           7.3864    1.3770    0.0  A1   (T)  'L0201H13', 'L0201H13'
FB3           0.8404    3.1282  270.0  A1   (T)  'L0201H13', 'L0201H13'
L1            1.2664    3.2742  270.0  A1   (T)  'L125100-4P-1H37', 'L125100-4P-1H37'
L5            0.7904    1.8582   90.0  A1   (T)  'CSP15J237117H24', 'CSP15J237117H24'
L6            0.6204    2.8281   90.0  A1   (T)  'CSP15J237117H24', 'CSP15J237117H24'
L7            0.6204    2.6182   90.0  A1   (T)  'CSP10J1612-1H24', 'CSP10J1612-1H24'
L9            2.2107    1.7159   90.0  A1   (T)  'L109100-2430-UH119', 'L109100-2430-UH119'
L10           2.8104    2.8350  180.0  A1   (T)  'L2016-D516-1H48', 'L2016-D516-1H48'
L11           2.3224    3.0452  180.0  A1   (T)  'L2016-D516-1H48', 'L2016-D516-1H48'
L12           2.5510    3.0320  180.0  A1   (T)  'L2016-D516-1H48', 'L2016-D516-1H48'
L13           2.1020    2.9610  180.0  A1   (T)  'L3225-0525-1H48', 'L3225-0525-1H48'
L14           2.9954    2.7232  180.0  A1   (T)  'L7166-1830-UH71', 'L7166-1830-UH71'
L15           1.5404    2.3482    0.0  A1   (T)  'L109100-2430-UH79', 'L109100-2430-UH79'
L16           1.5970    3.0070  270.0  A1   (T)  'L3225-D712H60', 'L3225-D712H60'
L17           1.9104    2.4682    0.0  A1   (T)  'L7166-1830-UH71', 'L7166-1830-UH71'
L21           1.3854    3.3232  270.0  A1   (T)  'L125100-4P-1H37', 'L125100-4P-1H37'
L22           7.2954    3.8200  270.0  A1   (T)  'L125100-4P-1H37', 'L125100-4P-1H37'
L23           1.1904    3.1332    0.0  A1   (T)  'L125100-4P-1H37', 'L125100-4P-1H37'
D3            0.8044    0.6462  270.0  A1   (T)  'D0201H13', 'D0201H13'
D4            0.8004    0.4532  270.0  A1   (T)  'D0201H13', 'D0201H13'
D5            0.7750    0.7560  180.0  A1   (T)  'D0201H13', 'D0201H13'
D6            0.8080    0.3590   90.0  A1   (T)  'D0201H13', 'D0201H13'
D7            0.3632    3.2087   90.0  A1   (T)  'LED3020-3P-6H44', 'LED3020-3P-6H44'
D8            1.6754    3.5650   90.0  A1   (T)  'SOD323-2513AKH38', 'SOD323-2513AKH38'
D12           7.2564    3.2731  270.0  A1   (T)  'SOD323-2513AKH38', 'SOD323-2513AKH38'
D13           6.0279    3.6382  270.0  A1   (T)  'SOD523AKH26', 'SOD523AKH26'
D14           0.7954    1.1093  180.0  A1   (T)  'D0201H13', 'D0201H13'
D15           0.7950    1.1570    0.0  A1   (T)  'D0201H13', 'D0201H13'
D16           0.7944    1.3032   90.0  A1   (T)  'D0201H13', 'D0201H13'
D17           0.7954    1.4142    0.0  A1   (T)  'D0201H13', 'D0201H13'
D18           0.8004    1.4772    0.0  A1   (T)  'D0201H13', 'D0201H13'
D19           0.7954    1.0432  180.0  A1   (T)  'D0201H13', 'D0201H13'
D20           5.8304    1.2682    0.0  A1   (T)  'D0201H13', 'D0201H13'
D21           5.8654    1.2682    0.0  A1   (T)  'D0201H13', 'D0201H13'
D22           0.5854    2.7132   90.0  A1   (T)  'DFN4Z0D8-G0D35H16', 'DFN4Z0D8-G0D35H16'
D23           7.2564    3.1982  270.0  A1   (T)  'SOD323-2513AKH38', 'SOD323-2513AKH38'
D26           5.1354    1.2781   90.0  A1   (T)  'DFN4Z0D8-G0D35H16', 'DFN4Z0D8-G0D35H16'
D27           5.2304    1.2682   90.0  A1   (T)  'DFN4Z0D8-G0D35H16', 'DFN4Z0D8-G0D35H16'
D28           5.3594    1.2682   90.0  A1   (T)  'DFN4Z0D8-G0D35H16', 'DFN4Z0D8-G0D35H16'
D29           5.5104    1.2682   90.0  A1   (T)  'DFN4Z0D8-G0D35H16', 'DFN4Z0D8-G0D35H16'
D30           5.7204    1.2682   90.0  A1   (T)  'DFN4Z0D8-G0D35H16', 'DFN4Z0D8-G0D35H16'
D32           0.8004    0.5632  270.0  A1   (T)  'D0201H13', 'D0201H13'
D34           0.8770    2.5830  270.0  A1   (T)  'SOD123AK-1H44', 'SOD123AK-1H44'
D35           7.6660    1.5500  270.0  A1   (T)  'SOD123AK-1H44', 'SOD123AK-1H44'
D38           5.8704    1.5332  180.0  A1   (T)  'SOD523AKH26', 'SOD523AKH26'
D40           6.7589    2.3611  270.0  A1   (T)  'SOD523AKH26', 'SOD523AKH26'
D41           0.4654    3.4181  270.0  A1   (T)  'D0201H13', 'D0201H13'
D3301         1.5540    1.7440  270.0  A1   (T)  'SOD123AK-3719-2H43', 'SOD123AK-3719-2H43'
PD1           7.0074    3.6150    0.0  A1   (T)  'SOD323-2513AKH38', 'SOD323-2513AKH38'
PQ20          7.0104    3.7770  270.0  A1   (T)  'SOT23DGS2D4H44', 'SOT23DGS2D4H44'
Q1            7.3910    2.9620   90.0  A1   (T)  'DFN6Z1110-G2PH16', 'DFN6Z1110-G2PH16'
Q2            7.3910    3.0490   90.0  A1   (T)  'DFN6Z1110-G2PH16', 'DFN6Z1110-G2PH16'
Q3            2.2360    3.4050  270.0  A1   (T)  'DFN6Z1110-G2PH16', 'DFN6Z1110-G2PH16'
Q4            2.2452    3.4781  270.0  A1   (T)  'DFN6Z1110-G2PH16', 'DFN6Z1110-G2PH16'
Q5            4.5860    1.4264  270.0  A1   (T)  'DFN6Z1110-G2PH16', 'DFN6Z1110-G2PH16'
Q6            4.5830    1.3630  270.0  A1   (T)  'DFN6Z1110-G2PH16', 'DFN6Z1110-G2PH16'
Q7            5.8524    3.2161    0.0  A1   (T)  'SC75DGS1D6-1H24', 'SC75DGS1D6-1H24'
Q8            5.9354    3.2172    0.0  A1   (T)  'SC75DGS1D6-1H24', 'SC75DGS1D6-1H24'
Q9            2.0954    3.5061  180.0  A1   (T)  'SC75DGS1D6-1H24', 'SC75DGS1D6-1H24'
Q10           2.3904    3.4781  270.0  A1   (T)  'DFN6Z1110-G2PH16', 'DFN6Z1110-G2PH16'
Q11           5.0684    3.7681   90.0  A1   (T)  'SC75DGS1D6-1H24', 'SC75DGS1D6-1H24'
